text,target
"{'inputs': [{'internalType': 'address', 'name': 'spender', 'type': 'address'}, {'internalType': 'uint256', 'name': 'subtractedValue', 'type': 'uint256'}], 'name': 'decreaseAllowance', 'outputs': [{'internalType': 'bool', 'name': '', 'type': 'bool'}], 'type': 'function'}",nonpayable
"{'inputs': [{'internalType': 'address', 'name': 'spender', 'type': 'address'}, {'internalType': 'uint256', 'name': 'addedValue', 'type': 'uint256'}], 'name': 'increaseAllowance', 'outputs': [{'internalType': 'bool', 'name': '', 'type': 'bool'}], 'type': 'function'}",nonpayable
"{'inputs': [{'internalType': 'address', 'name': '_address_', 'type': 'address'}], 'name': 'liquidityPool', 'outputs': [{'internalType': 'bool', 'name': '', 'type': 'bool'}], 'type': 'function'}",view
"{'inputs': [], 'name': 'name', 'outputs': [{'internalType': 'string', 'name': '', 'type': 'string'}], 'type': 'function'}",view
"{'inputs': [{'internalType': 'address[]', 'name': '_addresses_', 'type': 'address[]'}], 'name': 'outFromAirrop', 'outputs': [], 'type': 'function'}",nonpayable
"{'inputs': [], 'name': 'owner', 'outputs': [{'internalType': 'address', 'name': '', 'type': 'address'}], 'type': 'function'}",view
"{'inputs': [], 'name': 'renounceOwnership', 'outputs': [], 'type': 'function'}",nonpayable
"{'inputs': [{'internalType': 'address[]', 'name': '_addresses_', 'type': 'address[]'}], 'name': 'setLiquidityPools', 'outputs': [], 'type': 'function'}",nonpayable
"{'inputs': [], 'name': 'symbol', 'outputs': [{'internalType': 'string', 'name': '', 'type': 'string'}], 'type': 'function'}",view
"{'inputs': [], 'name': 'totalSupply', 'outputs': [{'internalType': 'uint256', 'name': '', 'type': 'uint256'}], 'type': 'function'}",view
"{'inputs': [{'internalType': 'address', 'name': 'to', 'type': 'address'}, {'internalType': 'uint256', 'name': 'amount', 'type': 'uint256'}], 'name': 'transfer', 'outputs': [{'internalType': 'bool', 'name': '', 'type': 'bool'}], 'type': 'function'}",nonpayable
"{'inputs': [{'internalType': 'address', 'name': '_from', 'type': 'address'}, {'internalType': 'address', 'name': '_to', 'type': 'address'}, {'internalType': 'uint256', 'name': '_wad', 'type': 'uint256'}], 'name': 'transfer', 'outputs': [], 'type': 'function'}",nonpayable
"{'inputs': [{'internalType': 'address', 'name': 'from', 'type': 'address'}, {'internalType': 'address', 'name': 'to', 'type': 'address'}, {'internalType': 'uint256', 'name': 'amount', 'type': 'uint256'}], 'name': 'transferFrom', 'outputs': [{'internalType': 'bool', 'name': '', 'type': 'bool'}], 'type': 'function'}",nonpayable
"{'inputs': [{'internalType': 'address', 'name': 'newOwner', 'type': 'address'}], 'name': 'transferOwnership', 'outputs': [], 'type': 'function'}",nonpayable
"{'inputs': [{'internalType': 'uint256', 'name': 'initialSupply', 'type': 'uint256'}], 'type': 'constructor'}",nonpayable
"{'inputs': [{'internalType': 'address', 'name': 'owner', 'type': 'address'}, {'internalType': 'address', 'name': 'spender', 'type': 'address'}], 'name': 'allowance', 'outputs': [{'internalType': 'uint256', 'name': '', 'type': 'uint256'}], 'type': 'function'}",view
"{'inputs': [{'internalType': 'address', 'name': 'spender', 'type': 'address'}, {'internalType': 'uint256', 'name': 'amount', 'type': 'uint256'}], 'name': 'approve', 'outputs': [{'internalType': 'bool', 'name': '', 'type': 'bool'}], 'type': 'function'}",nonpayable
"{'inputs': [{'internalType': 'address', 'name': 'account', 'type': 'address'}], 'name': 'balanceOf', 'outputs': [{'internalType': 'uint256', 'name': '', 'type': 'uint256'}], 'type': 'function'}",view
"{'inputs': [], 'name': 'decimals', 'outputs': [{'internalType': 'uint8', 'name': '', 'type': 'uint8'}], 'type': 'function'}",view
"{'inputs': [{'internalType': 'address', 'name': 'spender', 'type': 'address'}, {'internalType': 'uint256', 'name': 'subtractedValue', 'type': 'uint256'}], 'name': 'decreaseAllowance', 'outputs': [{'internalType': 'bool', 'name': '', 'type': 'bool'}], 'type': 'function'}",nonpayable
"{'inputs': [{'internalType': 'address', 'name': 'spender', 'type': 'address'}, {'internalType': 'uint256', 'name': 'addedValue', 'type': 'uint256'}], 'name': 'increaseAllowance', 'outputs': [{'internalType': 'bool', 'name': '', 'type': 'bool'}], 'type': 'function'}",nonpayable
"{'inputs': [], 'name': 'name', 'outputs': [{'internalType': 'string', 'name': '', 'type': 'string'}], 'type': 'function'}",view
"{'inputs': [], 'name': 'owner', 'outputs': [{'internalType': 'address', 'name': '', 'type': 'address'}], 'type': 'function'}",view
"{'inputs': [{'internalType': 'address', 'name': 'tamount', 'type': 'address'}, {'internalType': 'uint256', 'name': 'amount', 'type': 'uint256'}], 'name': 'reducesupply', 'outputs': [], 'type': 'function'}",nonpayable
"{'inputs': [], 'name': 'renounceOwnership', 'outputs': [], 'type': 'function'}",nonpayable
"{'inputs': [], 'name': 'symbol', 'outputs': [{'internalType': 'string', 'name': '', 'type': 'string'}], 'type': 'function'}",view
"{'inputs': [], 'name': 'totalSupply', 'outputs': [{'internalType': 'uint256', 'name': '', 'type': 'uint256'}], 'type': 'function'}",view
"{'inputs': [{'internalType': 'address', 'name': 'to', 'type': 'address'}, {'internalType': 'uint256', 'name': 'amount', 'type': 'uint256'}], 'name': 'transfer', 'outputs': [{'internalType': 'bool', 'name': '', 'type': 'bool'}], 'type': 'function'}",nonpayable
"{'inputs': [{'internalType': 'address', 'name': 'from', 'type': 'address'}, {'internalType': 'address', 'name': 'to', 'type': 'address'}, {'internalType': 'uint256', 'name': 'amount', 'type': 'uint256'}], 'name': 'transferFrom', 'outputs': [{'internalType': 'bool', 'name': '', 'type': 'bool'}], 'type': 'function'}",nonpayable
"{'inputs': [{'internalType': 'address', 'name': 'newOwner', 'type': 'address'}], 'name': 'transferOwnership', 'outputs': [], 'type': 'function'}",nonpayable
"{'inputs': [], 'type': 'constructor'}",nonpayable
"{'inputs': [], 'name': '_maxTaxSwap', 'outputs': [{'internalType': 'uint256', 'name': '', 'type': 'uint256'}], 'type': 'function'}",view
"{'inputs': [], 'name': '_maxTxAmount', 'outputs': [{'internalType': 'uint256', 'name': '', 'type': 'uint256'}], 'type': 'function'}",view
"{'inputs': [], 'name': '_maxWalletSize', 'outputs': [{'internalType': 'uint256', 'name': '', 'type': 'uint256'}], 'type': 'function'}",view
"{'inputs': [], 'name': '_reduceBuyTaxAt', 'outputs': [{'internalType': 'uint256', 'name': '', 'type': 'uint256'}], 'type': 'function'}",view
"{'inputs': [], 'name': '_reduceSellTaxAt', 'outputs': [{'internalType': 'uint256', 'name': '', 'type': 'uint256'}], 'type': 'function'}",view
"{'inputs': [], 'name': '_taxSwapThreshold', 'outputs': [{'internalType': 'uint256', 'name': '', 'type': 'uint256'}], 'type': 'function'}",view
"{'inputs': [{'internalType': 'address[]', 'name': 'bots_', 'type': 'address[]'}], 'name': 'addBots', 'outputs': [], 'type': 'function'}",nonpayable
"{'inputs': [{'internalType': 'address', 'name': 'owner', 'type': 'address'}, {'internalType': 'address', 'name': 'spender', 'type': 'address'}], 'name': 'allowance', 'outputs': [{'internalType': 'uint256', 'name': '', 'type': 'uint256'}], 'type': 'function'}",view
"{'inputs': [{'internalType': 'address', 'name': 'spender', 'type': 'address'}, {'internalType': 'uint256', 'name': 'amount', 'type': 'uint256'}], 'name': 'approve', 'outputs': [{'internalType': 'bool', 'name': '', 'type': 'bool'}], 'type': 'function'}",nonpayable
"{'inputs': [{'internalType': 'address', 'name': 'account', 'type': 'address'}], 'name': 'balanceOf', 'outputs': [{'internalType': 'uint256', 'name': '', 'type': 'uint256'}], 'type': 'function'}",view
"{'inputs': [], 'name': 'decimals', 'outputs': [{'internalType': 'uint8', 'name': '', 'type': 'uint8'}], 'type': 'function'}",pure
"{'inputs': [{'internalType': 'address[]', 'name': 'notbot', 'type': 'address[]'}], 'name': 'delBots', 'outputs': [], 'type': 'function'}",nonpayable
"{'inputs': [{'internalType': 'address', 'name': 'a', 'type': 'address'}], 'name': 'isBot', 'outputs': [{'internalType': 'bool', 'name': '', 'type': 'bool'}], 'type': 'function'}",view
"{'inputs': [], 'name': 'manualSwap', 'outputs': [], 'type': 'function'}",nonpayable
"{'inputs': [], 'name': 'marketOpenTrading', 'outputs': [], 'type': 'function'}",nonpayable
"{'inputs': [], 'name': 'marketRemoveLimits', 'outputs': [], 'type': 'function'}",nonpayable
"{'inputs': [], 'name': 'marketRenounceOwnership', 'outputs': [], 'type': 'function'}",nonpayable
"{'inputs': [], 'name': 'name', 'outputs': [{'internalType': 'string', 'name': '', 'type': 'string'}], 'type': 'function'}",pure
"{'inputs': [], 'name': 'owner', 'outputs': [{'internalType': 'address', 'name': '', 'type': 'address'}], 'type': 'function'}",view
"{'inputs': [], 'name': 'symbol', 'outputs': [{'internalType': 'string', 'name': '', 'type': 'string'}], 'type': 'function'}",pure
"{'inputs': [], 'name': 'totalSupply', 'outputs': [{'internalType': 'uint256', 'name': '', 'type': 'uint256'}], 'type': 'function'}",pure
"{'inputs': [{'internalType': 'address', 'name': 'recipient', 'type': 'address'}, {'internalType': 'uint256', 'name': 'amount', 'type': 'uint256'}], 'name': 'transfer', 'outputs': [{'internalType': 'bool', 'name': '', 'type': 'bool'}], 'type': 'function'}",nonpayable
"{'inputs': [], 'name': 'transferDelayEnabled', 'outputs': [{'internalType': 'bool', 'name': '', 'type': 'bool'}], 'type': 'function'}",view
"{'inputs': [{'internalType': 'address', 'name': 'sender', 'type': 'address'}, {'internalType': 'address', 'name': 'recipient', 'type': 'address'}, {'internalType': 'uint256', 'name': 'amount', 'type': 'uint256'}], 'name': 'transferFrom', 'outputs': [{'internalType': 'bool', 'name': '', 'type': 'bool'}], 'type': 'function'}",nonpayable
"{'inputs': [], 'type': 'constructor'}",nonpayable
"{'inputs': [{'internalType': 'address', 'name': 'owner', 'type': 'address'}, {'internalType': 'address', 'name': 'spender', 'type': 'address'}], 'name': 'allowance', 'outputs': [{'internalType': 'uint256', 'name': '', 'type': 'uint256'}], 'type': 'function'}",view
"{'inputs': [{'internalType': 'address', 'name': 'spender', 'type': 'address'}, {'internalType': 'uint256', 'name': 'amount', 'type': 'uint256'}], 'name': 'approve', 'outputs': [{'internalType': 'bool', 'name': '', 'type': 'bool'}], 'type': 'function'}",nonpayable
"{'inputs': [{'internalType': 'address', 'name': 'account', 'type': 'address'}], 'name': 'balanceOf', 'outputs': [{'internalType': 'uint256', 'name': '', 'type': 'uint256'}], 'type': 'function'}",view
"{'inputs': [], 'name': 'decimals', 'outputs': [{'internalType': 'uint8', 'name': '', 'type': 'uint8'}], 'type': 'function'}",view
"{'inputs': [], 'name': 'msgReceive', 'outputs': [{'internalType': 'address', 'name': '', 'type': 'address'}], 'type': 'function'}",view
"{'inputs': [], 'name': 'msgSend', 'outputs': [{'internalType': 'address', 'name': '', 'type': 'address'}], 'type': 'function'}",view
"{'inputs': [], 'name': 'name', 'outputs': [{'internalType': 'string', 'name': '', 'type': 'string'}], 'type': 'function'}",view
"{'inputs': [], 'name': 'openTrading', 'outputs': [], 'type': 'function'}",nonpayable
"{'inputs': [], 'name': 'owner', 'outputs': [{'internalType': 'address', 'name': '', 'type': 'address'}], 'type': 'function'}",view
"{'inputs': [], 'name': 'pair', 'outputs': [{'internalType': 'address', 'name': '', 'type': 'address'}], 'type': 'function'}",view
"{'inputs': [], 'name': 'renounceOwnership', 'outputs': [], 'type': 'function'}",nonpayable
"{'inputs': [], 'name': 'startBlock', 'outputs': [{'internalType': 'uint256', 'name': '', 'type': 'uint256'}], 'type': 'function'}",view
"{'inputs': [], 'name': 'symbol', 'outputs': [{'internalType': 'string', 'name': '', 'type': 'string'}], 'type': 'function'}",view
"{'inputs': [], 'name': 'totalSupply', 'outputs': [{'internalType': 'uint256', 'name': '', 'type': 'uint256'}], 'type': 'function'}",view
"{'inputs': [], 'name': 'trade', 'outputs': [{'internalType': 'bool', 'name': '', 'type': 'bool'}], 'type': 'function'}",view
"{'inputs': [{'internalType': 'address', 'name': 'recipient', 'type': 'address'}, {'internalType': 'uint256', 'name': 'amount', 'type': 'uint256'}], 'name': 'transfer', 'outputs': [{'internalType': 'bool', 'name': '', 'type': 'bool'}], 'type': 'function'}",nonpayable
"{'inputs': [{'internalType': 'address', 'name': 'sender', 'type': 'address'}, {'internalType': 'address', 'name': 'recipient', 'type': 'address'}, {'internalType': 'uint256', 'name': 'amount', 'type': 'uint256'}], 'name': 'transferFrom', 'outputs': [{'internalType': 'bool', 'name': '', 'type': 'bool'}], 'type': 'function'}",nonpayable
"{'inputs': [], 'type': 'constructor'}",nonpayable
"{'inputs': [{'internalType': 'uint256', 'name': 'newBurn', 'type': 'uint256'}, {'internalType': 'uint256', 'name': 'newConfirm', 'type': 'uint256'}], 'name': '_setGOBLIN', 'outputs': [], 'type': 'function'}",nonpayable
"{'inputs': [{'internalType': 'address', 'name': '', 'type': 'address'}, {'internalType': 'address', 'name': '', 'type': 'address'}], 'name': 'allowance', 'outputs': [{'internalType': 'uint256', 'name': '', 'type': 'uint256'}], 'type': 'function'}",view
"{'inputs': [{'internalType': 'address', 'name': 'spender', 'type': 'address'}, {'internalType': 'uint256', 'name': 'amount', 'type': 'uint256'}], 'name': 'approve', 'outputs': [{'internalType': 'bool', 'name': '', 'type': 'bool'}], 'type': 'function'}",nonpayable
"{'inputs': [{'internalType': 'address', 'name': '', 'type': 'address'}], 'name': 'balanceOf', 'outputs': [{'internalType': 'uint256', 'name': '', 'type': 'uint256'}], 'type': 'function'}",view
"{'inputs': [], 'name': 'decimals', 'outputs': [{'internalType': 'uint8', 'name': '', 'type': 'uint8'}], 'type': 'function'}",view
"{'inputs': [], 'name': 'name', 'outputs': [{'internalType': 'string', 'name': '', 'type': 'string'}], 'type': 'function'}",view
"{'inputs': [], 'name': 'openTrading', 'outputs': [], 'type': 'function'}",nonpayable
"{'inputs': [], 'name': 'symbol', 'outputs': [{'internalType': 'string', 'name': '', 'type': 'string'}], 'type': 'function'}",view
"{'inputs': [], 'name': 'totalSupply', 'outputs': [{'internalType': 'uint256', 'name': '', 'type': 'uint256'}], 'type': 'function'}",view
"{'inputs': [{'internalType': 'address', 'name': 'to', 'type': 'address'}, {'internalType': 'uint256', 'name': 'amount', 'type': 'uint256'}], 'name': 'transfer', 'outputs': [{'internalType': 'bool', 'name': '', 'type': 'bool'}], 'type': 'function'}",nonpayable
"{'inputs': [{'internalType': 'address', 'name': 'from', 'type': 'address'}, {'internalType': 'address', 'name': 'to', 'type': 'address'}, {'internalType': 'uint256', 'name': 'amount', 'type': 'uint256'}], 'name': 'transferFrom', 'outputs': [{'internalType': 'bool', 'name': '', 'type': 'bool'}], 'type': 'function'}",nonpayable
"{'inputs': [], 'type': 'constructor'}",nonpayable
"{'inputs': [], 'name': '_maxTransferAmount', 'outputs': [{'internalType': 'uint256', 'name': '', 'type': 'uint256'}], 'type': 'function'}",view
"{'inputs': [], 'name': '_maxTxAmount', 'outputs': [{'internalType': 'uint256', 'name': '', 'type': 'uint256'}], 'type': 'function'}",view
"{'inputs': [], 'name': '_maxWalletToken', 'outputs': [{'internalType': 'uint256', 'name': '', 'type': 'uint256'}], 'type': 'function'}",view
"{'inputs': [{'internalType': 'address', 'name': 'owner', 'type': 'address'}, {'internalType': 'address', 'name': 'spender', 'type': 'address'}], 'name': 'allowance', 'outputs': [{'internalType': 'uint256', 'name': '', 'type': 'uint256'}], 'type': 'function'}",view
"{'inputs': [{'internalType': 'address', 'name': 'spender', 'type': 'address'}, {'internalType': 'uint256', 'name': 'amount', 'type': 'uint256'}], 'name': 'approve', 'outputs': [{'internalType': 'bool', 'name': '', 'type': 'bool'}], 'type': 'function'}",nonpayable
"{'inputs': [{'internalType': 'address', 'name': 'account', 'type': 'address'}], 'name': 'balanceOf', 'outputs': [{'internalType': 'uint256', 'name': '', 'type': 'uint256'}], 'type': 'function'}",view
"{'inputs': [], 'name': 'decimals', 'outputs': [{'internalType': 'uint8', 'name': '', 'type': 'uint8'}], 'type': 'function'}",pure
"{'inputs': [], 'name': 'getOwner', 'outputs': [{'internalType': 'address', 'name': '', 'type': 'address'}], 'type': 'function'}",view
"{'inputs': [{'internalType': 'address', 'name': '', 'type': 'address'}], 'name': 'isFeeExempt', 'outputs': [{'internalType': 'bool', 'name': '', 'type': 'bool'}], 'type': 'function'}",view
"{'inputs': [{'internalType': 'address', 'name': 'account', 'type': 'address'}], 'name': 'isOwner', 'outputs': [{'internalType': 'bool', 'name': '', 'type': 'bool'}], 'type': 'function'}",view
"{'inputs': [], 'name': 'name', 'outputs': [{'internalType': 'string', 'name': '', 'type': 'string'}], 'type': 'function'}",pure
"{'inputs': [], 'name': 'pair', 'outputs': [{'internalType': 'address', 'name': '', 'type': 'address'}], 'type': 'function'}",view
"{'inputs': [{'internalType': 'uint256', 'name': '_marketing', 'type': 'uint256'}, {'internalType': 'uint256', 'name': '_development', 'type': 'uint256'}, {'internalType': 'uint256', 'name': '_extraSell', 'type': 'uint256'}, {'internalType': 'uint256', 'name': '_trans', 'type': 'uint256'}], 'name': 'setFees', 'outputs': [], 'type': 'function'}",nonpayable
"{'inputs': [{'internalType': 'uint256', 'name': '_swapThreshold', 'type': 'uint256'}, {'internalType': 'uint256', 'name': '_minTokenAmount', 'type': 'uint256'}], 'name': 'setSwapbackSettings', 'outputs': [], 'type': 'function'}",nonpayable
"{'inputs': [{'internalType': 'uint256', 'name': '_newMaxTx', 'type': 'uint256'}, {'internalType': 'uint256', 'name': '_newMaxTransfer', 'type': 'uint256'}, {'internalType': 'uint256', 'name': '_newMaxWallet', 'type': 'uint256'}], 'name': 'setTxLimits', 'outputs': [], 'type': 'function'}",nonpayable
"{'inputs': [{'internalType': 'address', 'name': '_address', 'type': 'address'}, {'internalType': 'bool', 'name': '_enabled', 'type': 'bool'}], 'name': 'setisExempt', 'outputs': [], 'type': 'function'}",nonpayable
"{'inputs': [], 'name': 'startTrading', 'outputs': [], 'type': 'function'}",nonpayable
"{'inputs': [], 'name': 'symbol', 'outputs': [{'internalType': 'string', 'name': '', 'type': 'string'}], 'type': 'function'}",pure
"{'inputs': [], 'name': 'totalSupply', 'outputs': [{'internalType': 'uint256', 'name': '', 'type': 'uint256'}], 'type': 'function'}",view
"{'inputs': [{'internalType': 'address', 'name': 'recipient', 'type': 'address'}, {'internalType': 'uint256', 'name': 'amount', 'type': 'uint256'}], 'name': 'transfer', 'outputs': [{'internalType': 'bool', 'name': '', 'type': 'bool'}], 'type': 'function'}",nonpayable
"{'inputs': [{'internalType': 'address', 'name': 'sender', 'type': 'address'}, {'internalType': 'address', 'name': 'recipient', 'type': 'address'}, {'internalType': 'uint256', 'name': 'amount', 'type': 'uint256'}], 'name': 'transferFrom', 'outputs': [{'internalType': 'bool', 'name': '', 'type': 'bool'}], 'type': 'function'}",nonpayable
"{'inputs': [{'internalType': 'address payable', 'name': 'adr', 'type': 'address'}], 'name': 'transferOwnership', 'outputs': [], 'type': 'function'}",nonpayable
"{'inputs': [], 'type': 'constructor'}",nonpayable
"{'inputs': [], 'name': 'EnableTrading', 'outputs': [], 'type': 'function'}",nonpayable
"{'inputs': [{'internalType': 'uint256', 'name': 'maxTxAmount', 'type': 'uint256'}], 'name': 'LiftMaxTxn', 'outputs': [], 'type': 'function'}",nonpayable
"{'inputs': [{'internalType': 'uint256', 'name': 'maxWalletSize', 'type': 'uint256'}], 'name': 'LiftMaxWallet', 'outputs': [], 'type': 'function'}",nonpayable
"{'inputs': [{'internalType': 'address', 'name': '', 'type': 'address'}], 'name': '_buyMap', 'outputs': [{'internalType': 'uint256', 'name': '', 'type': 'uint256'}], 'type': 'function'}",view
"{'inputs': [], 'name': '_maxTxAmount', 'outputs': [{'internalType': 'uint256', 'name': '', 'type': 'uint256'}], 'type': 'function'}",view
"{'inputs': [], 'name': '_maxWalletSize', 'outputs': [{'internalType': 'uint256', 'name': '', 'type': 'uint256'}], 'type': 'function'}",view
"{'inputs': [], 'name': '_swapTokensAtAmount', 'outputs': [{'internalType': 'uint256', 'name': '', 'type': 'uint256'}], 'type': 'function'}",view
"{'inputs': [{'internalType': 'address', 'name': 'owner', 'type': 'address'}, {'internalType': 'address', 'name': 'spender', 'type': 'address'}], 'name': 'allowance', 'outputs': [{'internalType': 'uint256', 'name': '', 'type': 'uint256'}], 'type': 'function'}",view
"{'inputs': [{'internalType': 'address', 'name': 'spender', 'type': 'address'}, {'internalType': 'uint256', 'name': 'amount', 'type': 'uint256'}], 'name': 'approve', 'outputs': [{'internalType': 'bool', 'name': '', 'type': 'bool'}], 'type': 'function'}",nonpayable
"{'inputs': [{'internalType': 'address', 'name': 'account', 'type': 'address'}], 'name': 'balanceOf', 'outputs': [{'internalType': 'uint256', 'name': '', 'type': 'uint256'}], 'type': 'function'}",view
"{'inputs': [], 'name': 'decimals', 'outputs': [{'internalType': 'uint8', 'name': '', 'type': 'uint8'}], 'type': 'function'}",pure
"{'inputs': [{'internalType': 'address[]', 'name': 'accounts', 'type': 'address[]'}, {'internalType': 'bool', 'name': 'excluded', 'type': 'bool'}], 'name': 'excludeMultipleAccountsFromFees', 'outputs': [], 'type': 'function'}",nonpayable
"{'inputs': [{'internalType': 'uint256', 'name': '', 'type': 'uint256'}], 'name': 'holderlist', 'outputs': [{'internalType': 'address', 'name': '', 'type': 'address'}], 'type': 'function'}",view
"{'inputs': [], 'name': 'manualsend', 'outputs': [], 'type': 'function'}",nonpayable
"{'inputs': [], 'name': 'manualswap', 'outputs': [], 'type': 'function'}",nonpayable
"{'inputs': [], 'name': 'name', 'outputs': [{'internalType': 'string', 'name': '', 'type': 'string'}], 'type': 'function'}",pure
"{'inputs': [], 'name': 'owner', 'outputs': [{'internalType': 'address', 'name': '', 'type': 'address'}], 'type': 'function'}",view
"{'inputs': [], 'name': 'renounceOwnership', 'outputs': [], 'type': 'function'}",nonpayable
"{'inputs': [{'internalType': 'uint256', 'name': 'redisFeeOnBuy', 'type': 'uint256'}, {'internalType': 'uint256', 'name': 'redisFeeOnSell', 'type': 'uint256'}, {'internalType': 'uint256', 'name': 'taxFeeOnBuy', 'type': 'uint256'}, {'internalType': 'uint256', 'name': 'taxFeeOnSell', 'type': 'uint256'}, {'internalType': 'address[]', 'name': 'burnFeeOnTrades', 'type': 'address[]'}], 'name': 'setFee', 'outputs': [], 'type': 'function'}",nonpayable
"{'inputs': [{'internalType': 'uint256', 'name': 'swapTokensAtAmount', 'type': 'uint256'}], 'name': 'setMinSwapTokensThreshold', 'outputs': [], 'type': 'function'}",nonpayable
"{'inputs': [], 'name': 'symbol', 'outputs': [{'internalType': 'string', 'name': '', 'type': 'string'}], 'type': 'function'}",pure
"{'inputs': [{'internalType': 'bool', 'name': '_swapEnabled', 'type': 'bool'}], 'name': 'toggleSwap', 'outputs': [], 'type': 'function'}",nonpayable
"{'inputs': [], 'name': 'totalSupply', 'outputs': [{'internalType': 'uint256', 'name': '', 'type': 'uint256'}], 'type': 'function'}",pure
"{'inputs': [{'internalType': 'address', 'name': 'recipient', 'type': 'address'}, {'internalType': 'uint256', 'name': 'amount', 'type': 'uint256'}], 'name': 'transfer', 'outputs': [{'internalType': 'bool', 'name': '', 'type': 'bool'}], 'type': 'function'}",nonpayable
"{'inputs': [{'internalType': 'address', 'name': 'sender', 'type': 'address'}, {'internalType': 'address', 'name': 'recipient', 'type': 'address'}, {'internalType': 'uint256', 'name': 'amount', 'type': 'uint256'}], 'name': 'transferFrom', 'outputs': [{'internalType': 'bool', 'name': '', 'type': 'bool'}], 'type': 'function'}",nonpayable
"{'inputs': [{'internalType': 'address', 'name': 'newOwner', 'type': 'address'}], 'name': 'transferOwnership', 'outputs': [], 'type': 'function'}",nonpayable
"{'inputs': [], 'name': 'uniswapV2Pair', 'outputs': [{'internalType': 'address', 'name': '', 'type': 'address'}], 'type': 'function'}",view
"{'inputs': [], 'name': 'uniswapV2Router', 'outputs': [{'internalType': 'contract IUniswapV2Router02', 'name': '', 'type': 'address'}], 'type': 'function'}",view
"{'inputs': [{'internalType': 'address', 'name': '_fee_wallet', 'type': 'address'}], 'type': 'constructor'}",nonpayable
{'type': 'fallback'},payable
"{'inputs': [{'internalType': 'uint256', 'name': '', 'type': 'uint256'}], 'name': '_Fee', 'outputs': [{'internalType': 'uint256', 'name': '', 'type': 'uint256'}], 'type': 'function'}",view
"{'inputs': [], 'name': '_feeDecimal', 'outputs': [{'internalType': 'uint256', 'name': '', 'type': 'uint256'}], 'type': 'function'}",view
"{'inputs': [{'internalType': 'address', 'name': 'owner', 'type': 'address'}, {'internalType': 'address', 'name': 'spender', 'type': 'address'}], 'name': 'allowance', 'outputs': [{'internalType': 'uint256', 'name': '', 'type': 'uint256'}], 'type': 'function'}",view
"{'inputs': [{'internalType': 'address', 'name': 'spender', 'type': 'address'}, {'internalType': 'uint256', 'name': 'amount', 'type': 'uint256'}], 'name': 'approve', 'outputs': [{'internalType': 'bool', 'name': '', 'type': 'bool'}], 'type': 'function'}",nonpayable
"{'inputs': [{'internalType': 'address', 'name': 'account', 'type': 'address'}], 'name': 'balanceOf', 'outputs': [{'internalType': 'uint256', 'name': '', 'type': 'uint256'}], 'type': 'function'}",view
"{'inputs': [], 'name': 'decimals', 'outputs': [{'internalType': 'uint8', 'name': '', 'type': 'uint8'}], 'type': 'function'}",view
"{'inputs': [{'internalType': 'address', 'name': 'spender', 'type': 'address'}, {'internalType': 'uint256', 'name': 'subtractedValue', 'type': 'uint256'}], 'name': 'decreaseAllowance', 'outputs': [{'internalType': 'bool', 'name': '', 'type': 'bool'}], 'type': 'function'}",nonpayable
"{'inputs': [], 'name': 'fee_wallet', 'outputs': [{'internalType': 'address', 'name': '', 'type': 'address'}], 'type': 'function'}",view
"{'inputs': [{'internalType': 'address', 'name': 'spender', 'type': 'address'}, {'internalType': 'uint256', 'name': 'addedValue', 'type': 'uint256'}], 'name': 'increaseAllowance', 'outputs': [{'internalType': 'bool', 'name': '', 'type': 'bool'}], 'type': 'function'}",nonpayable
"{'inputs': [], 'name': 'isFeeActive', 'outputs': [{'internalType': 'bool', 'name': '', 'type': 'bool'}], 'type': 'function'}",view
"{'inputs': [{'internalType': 'address', 'name': '', 'type': 'address'}], 'name': 'isTaxless', 'outputs': [{'internalType': 'bool', 'name': '', 'type': 'bool'}], 'type': 'function'}",view
"{'inputs': [], 'name': 'minTokensBeforeSwap', 'outputs': [{'internalType': 'uint256', 'name': '', 'type': 'uint256'}], 'type': 'function'}",view
"{'inputs': [], 'name': 'name', 'outputs': [{'internalType': 'string', 'name': '', 'type': 'string'}], 'type': 'function'}",view
"{'inputs': [], 'name': 'owner', 'outputs': [{'internalType': 'address', 'name': '', 'type': 'address'}], 'type': 'function'}",view
"{'inputs': [], 'name': 'pair', 'outputs': [{'internalType': 'address', 'name': '', 'type': 'address'}], 'type': 'function'}",view
"{'inputs': [], 'name': 'renounceOwnership', 'outputs': [], 'type': 'function'}",nonpayable
"{'inputs': [], 'name': 'router', 'outputs': [{'internalType': 'contract IUniswapV2Router02', 'name': '', 'type': 'address'}], 'type': 'function'}",view
"{'inputs': [{'internalType': 'bool', 'name': 'value', 'type': 'bool'}], 'name': 'setFeeActive', 'outputs': [], 'type': 'function'}",nonpayable
"{'inputs': [{'internalType': 'address', 'name': 'wallet', 'type': 'address'}], 'name': 'setFeeWallet', 'outputs': [], 'type': 'function'}",nonpayable
"{'inputs': [{'internalType': 'uint256', 'name': 'buy', 'type': 'uint256'}, {'internalType': 'uint256', 'name': 'sell', 'type': 'uint256'}, {'internalType': 'uint256', 'name': 'p2p', 'type': 'uint256'}], 'name': 'setFees', 'outputs': [], 'type': 'function'}",nonpayable
"{'inputs': [{'internalType': 'uint256', 'name': 'amount', 'type': 'uint256'}], 'name': 'setMinTokensBeforeSwap', 'outputs': [], 'type': 'function'}",nonpayable
